pcode,country,buffer.km,N.in.buffer,dist.to.point,name
NP190DX,W92000004,20,157,0.16206897353131,THE RUGBY SURGERY
LD71AT,W92000004,20,2,0.174358921263205,WYLCWM STREET SURGERY
CF482LA,W92000004,20,118,2.84959132144594,MORLAIS MEDICAL PRACTICE
NPT2HP,W92000004,20,166,0.716796721620098,ST DAVID'S CLINIC
LL299AA,W92000004,20,45,0.257166541411898,16 WYNN AVENUE
SA31DS,W92000004,20,43,4.6472179275824,GOWER MEDICAL PRACTICE
CF453YE,W92000004,20,157,0.0553985200471917,PENRHIWCEIBER MEDICAL CENTRE
LL260RT,W92000004,20,7,4.02565722236421,MEDDYGFA
SY219HD,W92000004,20,9,2.19950744774935,CAEREINION HEALTH CENTRE
CF145BD,W92000004,20,209,0.451474636925972,THE OLD SURGERY CLINIC
SA175NG,W92000004,20,29,5.66531418094062,2 MORFA LANE
SA16AH,W92000004,20,99,0.518832989604969,COCKETT SURGERY
LL625EU,W92000004,20,31,1.48436312023868,PARC GLAS
NP90SE,W92000004,20,131,0.672276555148852,LLISWERRY MEDICAL CENTRE
SY218QL,W92000004,20,8,5.9710433610089,CONTINENCE SERVICE
NPT1UG,W92000004,20,170,0.164594188813772,DR MK BOSE'S PRACTICE
CF644UF,W92000004,20,127,0.924691786830943,DR R LLEWELLYN'S PRACTICE
NP36BA,W92000004,20,117,0.558921724006255,GLYN EBWY SURGERY
SA313LJ,W92000004,20,19,0.443060308190267,2 MORFA LANE
CF45ZR,W92000004,20,206,0.430248048485461,LLANISHEN COURT SURGERY
LL572HU,W92000004,20,29,0.835616813683945,BODNANT SURGERY
CF35ET,W92000004,20,197,0.757393049769706,BRYNDERWEN SURGERY
CF25NS,W92000004,20,190,0.55607052742634,CRWYS MEDICAL CENTRE
NP202NS,W92000004,20,168,0.739100745029961,ST DAVID'S CLINIC
LL219NH,W92000004,20,52,7.88509490827874,
LL138QL,W92000004,20,57,0.320807953340275,BRYNCABANAU
CF158RX,W92000004,20,191,1.2562607834097,RADYR MEDICAL CENTRE
LL301QF,W92000004,20,30,1.36326444806724,PRIMARY CARE CENTRE
NPT1AN,W92000004,20,166,0.629941044676478,ST DAVID'S CLINIC
NP234HQ,W92000004,20,100,0.488947573056436,DR DL DAVIES' PRACTICE
CF363BX,W92000004,20,41,0.494237887342063,DR TD EALES SURGERY
SA91WW,W92000004,20,82,1.58356508345331,Ystradgynlais Community Hospital
CF311LN,W92000004,20,75,1.32269980153534,RIVERSDALE HOUSE
SA198LR,W92000004,20,11,9.55758488678782,Llandovery Hospital
CF644PE,W92000004,20,130,0.49540803182013,DINAS POWYS MEDICAL CENTRE
SY210RS,W92000004,20,9,0.0291151830933869,CAEREINION HEALTH CENTRE
SY233SN,W92000004,20,10,0.787385640866419,YSTWYTH MEDICAL GROUP
NP183EG,W92000004,20,134,0.818046323953319,WENTWOOD WARD
CF119DR,W92000004,20,166,0.1599351853704,PRIMECARE V OF G OOH
CH54NA,W92000004,20,59,1.25400800336615,THE QUAY SURGERY
SA152NN,W92000004,20,80,0.890655863107244,AVENUE VILLA SURGERY
NP61LG,W92000004,20,109,0.28770728376182,ISCA MEDICAL CENTRE
NP15DF,W92000004,20,193,0.808440210207241,NORTH CELYNEN PRACTICE
SA91BJ,W92000004,20,55,0.303170997631401,MEDDYGFA PENGOROF
NP42HA,W92000004,20,121,1.26887305825383,LLANYRAVON SURGERY
CF61LJ,W92000004,20,131,0.863914221226354,REDLANDS SURGERY
SA182AP,W92000004,20,57,0.631321510978712,Amman Valley
CF433LD,W92000004,20,143,0.24218778859558,TYLORSTOWN SURGERY
CF642PN,W92000004,20,134,1.61104246635325,REDLANDS SURGERY
LL260RJ,W92000004,20,12,3.07621248267164,RURAL SOUTH CLINIC
NP61GN,W92000004,20,117,1.89309464031444,WENTWOOD WARD
LL298PE,W92000004,20,40,0.0135473525934142,THE DAWN CENTRE
CF146SG,W92000004,20,216,1.14579560032139,THE OLD SURGERY CLINIC
NP19RN,W92000004,20,207,2.03787739509255,THE ROGERSTONE PRACTICE
CF623FU,W92000004,20,109,0.900872389976041,DR A ARORA'S PRACTICE
SA131TT,W92000004,20,100,0.296267850796622,MOUNT SURGERY
CH53UQ,W92000004,20,65,1.98782510148905,BRADLEY'S PRACTICE
SA113AT,W92000004,20,109,0.058069746671735,HEALTH CENTRE
SA667RB,W92000004,20,21,8.34684120501865,NEWPORT SURGERY
CF349BX,W92000004,20,98,0.65144918916843,LLYNFI SURGERY
LL151DP,W92000004,20,49,0.252566253576503,THE CLINIC
NPT6SA,W92000004,20,184,0.820348726282785,BETTWS HEALTH CENTRE
SA726HA,W92000004,20,22,0,THE SURGERY
CF118EQ,W92000004,20,148,1.08030174877144,GRANGE MEDICAL PRACTICE
LL130PT,W92000004,20,48,2.18205087671162,BRYNCABANAU
LD38AR,W92000004,20,7,0.337341193920973,TY HENRY VAUGHAN
CF235YR,W92000004,20,183,1.27966901557191,WILLOWBROOK SURGERY
CF634TP,W92000004,20,119,0.222100678590837,RAVENSCOURT SURGERY
SY100AU,W92000004,20,3,5.00077532523369,LLANFYLLIN MEDICAL CENTRE
CF478NG,W92000004,20,129,0.307279920773678,SUBSTANCE MISUSE SUPPORT
CF634PW,W92000004,20,120,0.282006121803038,DR RD WILLIAMS' PRACTICE
NPT3RE,W92000004,20,188,0.755769592180443,THE ROGERSTONE PRACTICE
LD30RU,W92000004,20,9,1.86984082525212,HAYGARTH MEDICAL CENTRE
NP194SS,W92000004,20,118,1.20465797590265,LLISWERRY MEDICAL CENTRE
LL779AZ,W92000004,20,30,0.256396014187858,SMS ANGLESEY
CF645HT,W92000004,20,120,0.176521433063088,VALE CLINIC
CF158EG,W92000004,20,185,0.240303215983944,RADYR MEDICAL CENTRE
LL572BE,W92000004,20,29,0.263723635185425,BODNANT SURGERY
LL572WH,W92000004,20,29,0.428473277865093,DR LJR PRICE'S PRACTICE
NP197NF,W92000004,20,131,1.0366463027113,ST JULIANS MEDICAL CENTRE
SA20AT,W92000004,20,91,0.608311390696836,UNIVERSITY HEALTH CENTRE
SY162HD,W92000004,20,9,0.399696527356136,CONTINENCE SERVICE
SY197WZ,W92000004,20,9,0.167949805449058,KALEIDISCOPE
LL554RS,W92000004,20,31,3.05982113939723,LIVERPOOL HOUSE
SA431PH,W92000004,20,7,0.626335396697166,Ysbyty Enfys Aberteifi / Cardigan Rainbow Hospital
SY186QG,W92000004,20,3,6.20405401748849,THE ARWYSTLI MEDICAL PRACTICE
CF819PN,W92000004,20,146,1.10982619712241,THE LAWN MEDICAL
CF159YF,W92000004,20,200,0.206882701789818,DR CT BENEDICT'S PRACTICE
CF448AD,W92000004,20,123,0.454078238786313,ST JOHN'S MEDICAL PRACTICE
CF89QE,W92000004,20,146,1.27262988636181,THE LAWN MEDICAL
LL260LW,W92000004,20,24,0.31268011616465,RURAL SOUTH CLINIC
SA12JA,W92000004,20,108,1.06702827786773,DR A LOCUM'S PRACTICE
SA623JD,W92000004,20,21,8.8689031937286,SAINT THOMAS SURGERY
CF61EU,W92000004,20,135,0.312742105120091,ALBERT ROAD SURGERY
LL302RP,W92000004,20,27,0.45107160441482,LLANDUDNO CLINIC
CF454UL,W92000004,20,176,0.706910280858109,ABERCYNON HEALTH CENTRE
CF382FA,W92000004,20,223,1.99661279903725,PRIMARY CARE D&A SERVICE
NP191BR,W92000004,20,124,0.828448162033606,LLISWERRY MEDICAL CENTRE
SA623NQ,W92000004,20,22,3.26975066575081,BARLOW HOUSE SURGERY
CF375EE,W92000004,20,222,0.794128066452538,TAFF VALE PRACTICE
NP41QD,W92000004,20,141,0.395225054811253,NEW CHAPEL STREET SURGERY
SA126DR,W92000004,20,104,0.844201666419396,REHAB TEAM PCP
NP235FH,W92000004,20,115,0.366487297137784,DR SS SODHI'S PRACTICE
CF642UY,W92000004,20,129,0.157522119556043,REDLANDS SURGERY
NP96AP,W92000004,20,184,0.503202461665749,BETTWS HEALTH CENTRE
LL301UL,W92000004,20,28,0.373174054988561,CRAIG Y DON MEDICAL PRACTICE
NP199DQ,W92000004,20,112,0.638210714237178,RINGLAND MEDICAL PRACTICE
NP205DF,W92000004,20,176,0.765834190891277,BRYNGWYN SURGERY
LL183BL,W92000004,20,43,0.181025150224857,ROYAL ALEXANDRA HOSPITAL
LL654DR,W92000004,20,14,8.21449920835275,VALLEY MEDICAL CENTRE
CF45AP,W92000004,20,206,0.427180880056523,LLANISHEN COURT SURGERY
SA459NJ,W92000004,20,5,0.234792883595829,THE SURGERY
SY233RX,W92000004,20,8,0.538638037707746,YSTWYTH MEDICAL GROUP
SA16ZF,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
LL330PR,W92000004,20,41,1.2136703497026,PLAS MENAI SURGERY
NPT1WW,W92000004,20,170,0.164594188813772,DR MK BOSE'S PRACTICE
CF117LP,W92000004,20,154,0.25338933859854,4 CORPORATION ROAD
NP76ED,W92000004,20,51,1.09250991207114,HEREFORD ROAD SURGERY
CF719BN,W92000004,20,58,3.55173997821406,ERYL SURGERY
LL299HS,W92000004,20,47,1.09605505151688,CADWGAN SURGERY
LL128AE,W92000004,20,64,1.19251844721709,BORRAS PARK SURGERY
CF69AB,W92000004,20,134,3.1230549353771,HIGHLIGHT PARK MED PRACTICE
CF426DU,W92000004,20,115,0.354366322935956,FOREST VIEW MEDICAL CENTRE
SA153PB,W92000004,20,80,0.790913384589846,MEDDYGFA GELLI-ONN
SA41ZD,W92000004,20,91,0.361486043206459,KINGS ROAD SURGERY
NP63AB,W92000004,20,65,4.12907000182604,ST PETERS HOSPITAL
CH89TS,W92000004,20,34,6.8694673780169,HEALTHY PRESTATYN
CF363XL,W92000004,20,41,0.152716283687197,DR TD EALES SURGERY
NP42SH,W92000004,20,121,1.26887305825383,LLANYRAVON SURGERY
CF42NW,W92000004,20,193,0.468144911821259,BISHOPS ROAD MEDICAL CENTRE
CF381BW,W92000004,20,218,1.51078432896274,PRIMARY CARE D&A SERVICE
SA107ZR,W92000004,20,110,0.138679052040336,ALFRED ST PRIMARY CARE CENTRE
LL184FR,W92000004,20,43,1.20064700274312,MADRYN HOUSE SURGERY
SA487DU,W92000004,20,12,0.105977659298276,Lampeter Medical Practice
SA20QB,W92000004,20,93,0.34361338648716,UPLANDS & MUMBLES SURGERY
CF470AE,W92000004,20,129,0.170829185590118,SUBSTANCE MISUSE SUPPORT
NP201DP,W92000004,20,170,0.265858908553035,DR MK BOSE'S PRACTICE
CF68YS,W92000004,20,116,0.304946069307399,WEST QUAY MEDICAL CENTRE
CF140LE,W92000004,20,221,2.86514942553896,CYNCOED MEDICAL PRACTICE
LD38UB,W92000004,20,5,13.7143459045901,TY HENRY VAUGHAN
CF356UD,W92000004,20,101,2.57247608860052,TREM Y MOR
SA708QS,W92000004,20,18,7.6326871090809,DR RW HANNAFORD'S PRACTICE
CH71LY,W92000004,20,69,0.879633035667545,LOCUM S
CF15JP,W92000004,20,162,0.194176156806525,BUTETOWN MEDICAL PRACTICE
CF612LS,W92000004,20,53,0.701744650292814,ERYL SURGERY
CF244NY,W92000004,20,184,0.328303154344532,CATHAYS SURGERY
LD38HH,W92000004,20,5,11.1081354173027,TY HENRY VAUGHAN
LL198ZN,W92000004,20,32,0.146932942431548,HAFEN LLES
NP101BU,W92000004,20,193,0.997450966857313,THE ROGERSTONE PRACTICE
CF104BE,W92000004,20,163,0.359836438681151,CARDIFF IOIS
CF329TP,W92000004,20,81,0.654977402630496,TYNYCOED SURGERY
CF56DQ,W92000004,20,160,1.83048580928211,WESTWAY SURGERY
LL535EG,W92000004,20,7,0.626756769560176,TREFLAN
CH76WP,W92000004,20,65,1.41858854605466,BRADLEY'S PRACTICE
NP165TS,W92000004,20,14,1.63586177315569,VAUXHALL SURGERY
CF329NW,W92000004,20,80,0.249142139381492,TYNYCOED SURGERY
CF77UG,W92000004,20,167,5.46417198832394,OLD SCHOOL SURGERY
SA148UR,W92000004,20,87,0.82826156722006,LLANGENNECH SURGERY
CF38TH,W92000004,20,176,2.03964837575945,WILLOWBROOK SURGERY
NP51HD,W92000004,20,68,5.99023445224741,THE SURGERY JAMES HOUSE
CF52JL,W92000004,20,169,0.648956096761454,ELY BRIDGE SURGERY
NP97SP,W92000004,20,149,0.445687720860208,RICHMOND CLINIC
LL207RT,W92000004,20,41,1.84393495541364,CRANE MEDICAL CENTRE
SY217NW,W92000004,20,8,1.12558410380537,WELSHPOOL HEALTH CENTRE
SA32AJ,W92000004,20,76,3.37059836330882,Gower Physiotherapy Clinic
LL413HD,W92000004,20,9,0.382095296360103,HEALTH SERVICES CENTRE
NP78EP,W92000004,20,8,14.3304017490706,HEREFORD ROAD SURGERY
CH40NW,W92000004,20,63,0.585097324988532,MARCHES MEDICAL PRACTICE
SA624BW,W92000004,20,23,1.71902550969092,"OOH OFFICE, 1ST FLR"
NP51EU,W92000004,20,71,4.53317755669027,THE SURGERY JAMES HOUSE
LL595ST,W92000004,20,29,4.51359507354385,THE HEALTH CENTRE
SA433JL,W92000004,20,7,2.26984334566855,CARDIGAN HEALTH CENTRE
LL551BB,W92000004,20,32,0.269402754738059,GWYNEDD & ANGLESEY OOH
CF478UY,W92000004,20,129,0.230079556060311,SUBSTANCE MISUSE SUPPORT
CF47YS,W92000004,20,193,0.827146465465547,RADYR MEDICAL CENTRE
LL588TT,W92000004,20,28,4.24456155412674,THE HEALTH CENTRE
LL554HE,W92000004,20,30,0.295411518326905,THE SURGERY
SY156PU,W92000004,20,8,0.28052939369579,MONTGOMERY HEALTH CENTRE
NPT6TQ,W92000004,20,180,0.524121847323525,BETTWS HEALTH CENTRE
NP78SP,W92000004,20,38,5.79599752715938,HEREFORD ROAD SURGERY
SA612TG,W92000004,20,22,1.35510166362831,SAINT THOMAS SURGERY
NP114ER,W92000004,20,204,0.415214736297749,LOCUM NB
CF239HJ,W92000004,20,184,0.687194609081309,ROATH HOUSE SURGERY
CH48TT,W92000004,20,54,4.58837655071431,MARCHES MEDICAL PRACTICE
LL165HG,W92000004,20,46,11.6101226300414,BRONYFFYNNON SURGERY
NP121YJ,W92000004,20,217,0.938443818030435,SUNNYBANK HEALTH CENTRE
CF434DE,W92000004,20,124,2.32186022840395,HOREB SURGERY
SA152RH,W92000004,20,80,0.543943766990619,AVENUE VILLA SURGERY
SA196SB,W92000004,20,17,3.09763116121996,MEDDYGFA TEILO
SA153TN,W92000004,20,80,0.17464551207897,TY ELLI GROUP PRACTICE
CF382NW,W92000004,20,223,1.43028416638196,PRIMARY CARE D&A SERVICE
NP40AU,W92000004,20,113,0.375435801427706,ELYSIUM HEALTHCARE
LL297RA,W92000004,20,43,0.0502467492460533,GLYN COLWYN
SY226QE,W92000004,20,3,8.78670032422308,WELSHPOOL HEALTH CENTRE
LL198SP,W92000004,20,34,0.681005239603934,HAFEN LLES
LL476TT,W92000004,20,6,1.95644893226762,BRONMEIRION
SA132TT,W92000004,20,102,0.912133196413234,MOUNT SURGERY
NP79JJ,W92000004,20,72,1.30461011441847,HEREFORD ROAD SURGERY
LL237SW,W92000004,20,6,0.314808267097875,MEDDYGFA
SY175HN,W92000004,20,8,8.02645190183373,NEWTOWN MEDICAL CENTRE
SA183HZ,W92000004,20,48,2.81031358062861,BRYNTEG SURGERY
NP15JG,W92000004,20,219,0.48044460014056,ST. LUKE'S SURGERY
CF144DG,W92000004,20,198,0.615107546034135,OUT OF HOURS SERVICE
NP52DS,W92000004,20,50,0.225459281934798,DR C PRACTICE01
CF440AQ,W92000004,20,116,0.559936057938084,PARC SURGERY
CF728EH,W92000004,20,209,0.738177072363245,NEWPARK SURGERY
NP264GU,W92000004,20,48,0.697443378592302,GRAY HILL SURGERY
CH51ZD,W92000004,20,58,0.241577397454576,SHOTTON LANE SURGERY
LL146WG,W92000004,20,39,0.173952102861848,THE MEDICAL CENTRE
LL486HW,W92000004,20,10,1.48932019131997,BRONMEIRION
CF15HR,W92000004,20,162,0.205102033453372,BUTETOWN MEDICAL PRACTICE
NP167WU,W92000004,20,17,0.598180578035886,VAUXHALL SURGERY
NP108PA,W92000004,20,193,0.989073106973962,THE ROGERSTONE PRACTICE
NP17FY,W92000004,20,234,1.9670439356555,ST. LUKE'S SURGERY
NP448YA,W92000004,20,136,0.670967915268346,NEW CHAPEL STREET SURGERY
LL114AE,W92000004,20,65,0.882516740835566,PEN Y MAES HEALTH CENTRE
LL442EE,W92000004,20,7,7.39224214355213,MINFOR SURGERY
NP191BQ,W92000004,20,124,0.818185541413942,LLISWERRY MEDICAL CENTRE
CF242LJ,W92000004,20,171,0.196891888592314,CLOUGHMORE MEDICAL CENTRE
SA11UP,W92000004,20,97,0.51122438418857,PRIMECARE
NP225JE,W92000004,20,141,0.444509206546524,THE LAWN MEDICAL
NP43DE,W92000004,20,174,1.14666279558275,BETTWS HEALTH CENTRE
SA340AN,W92000004,20,11,0.0590108377578348,MEDDYGFA TAF
CH75RG,W92000004,20,63,6.27571304429902,PANTON SURGERY
CF371RQ,W92000004,20,212,0.659992687162092,DR GE DAVIES' PRACTICE
SA182EE,W92000004,20,61,0.483727179875251,BRYNTEG SURGERY
SA58NP,W92000004,20,100,0.283761064442046,CWMFELIN MEDICAL CENTRE
CF53NB,W92000004,20,174,0.371812084346086,DR JV ABEL'S PRACTICE
LL211AE,W92000004,20,11,0.0527360401524599,CORWEN HEALTH CENTRE
CF240XY,W92000004,20,172,0.25045501124139,CONNECT2OOHCARDIFF OOH
CF483HU,W92000004,20,124,0.215076161542845,DR BT PATEL'S PRACTICE
CF159QF,W92000004,20,195,0.638672729519369,DR CT BENEDICT'S PRACTICE
NP209HE,W92000004,20,172,0.443709074772872,CRI GWENT DRR
NP53SJ,W92000004,20,7,0.941285089051885,DIXTON ROAD SURGERY
CH51LR,W92000004,20,58,0.252440134217229,Deeside Community Hospital
NP95PJ,W92000004,20,171,0.132928443469107,MALPAS BROOK HEALTH CENTRE
CF629BW,W92000004,20,127,0.37315902298679,VALE FAMILY PRACTICE
LL138TJ,W92000004,20,64,0.260944697045565,PRIMARY CARE SMP
CF329UU,W92000004,20,81,0.456499804781533,TYNYCOED SURGERY
SA708SP,W92000004,20,22,5.92238970883748,DR RW HANNAFORD'S PRACTICE
NP70HN,W92000004,20,79,4.81960886768355,WAR MEMORIAL HEALTH CENTRE
NP31BG,W92000004,20,153,0.592488594353197,CWM CALON
SA707TP,W92000004,20,13,6.21265920047959,TENBY SURGERY
SA439AJ,W92000004,20,7,0.253521773301607,CARDIGAN HEALTH CENTRE
CF143UG,W92000004,20,206,0.604037309016242,ST. ISAN ROAD SURGERY
LL113NY,W92000004,20,65,0.178244902587899,BRYN DARLAND SURGERY
CF16BE,W92000004,20,152,0.871659656291333,CARDIFF BAY SURGERY
LL137DW,W92000004,20,64,0.173857335145977,PLAS Y BRYN MEDICAL CENTRE
NP31DU,W92000004,20,156,0.464314800164969,CWM CALON
CF828AH,W92000004,20,223,0.547144934003956,PENGAM HEALTH CENTRE
CF111FB,W92000004,20,149,0.630271493251505,GRANGE MEDICAL PRACTICE
LL284HG,W92000004,20,39,0.712329768593086,RHOSLAN SURGERY
CF79HU,W92000004,20,182,2.75988449239676,OLD SCHOOL SURGERY
SY233PP,W92000004,20,10,0.80021958625247,MEDDYGFA PADARN SURGERY
SA108YD,W92000004,20,94,2.98386335765543,DULAIS VALLEY PRIM CARE CENTRE
LL571UY,W92000004,20,29,0.197965660524685,BRON DERW MEDICAL CENTRE
SA444SH,W92000004,20,6,4.40883676148648,LLYNYFRAN SURGERY
CF47PY,W92000004,20,214,0.507364798463594,THE MEDICAL CENTRE
NP109NE,W92000004,20,204,1.29661175992493,THE ROGERSTONE PRACTICE
LL413TP,W92000004,20,8,2.52724215681497,HEALTH SERVICES CENTRE
CF11LB,W92000004,20,168,0.187864139417426,BRO TAF DEPUTY
CF64DN,W92000004,20,128,0.884955242307684,DR R LLEWELLYN'S PRACTICE
LL184TG,W92000004,20,43,1.25947722734508,MADRYN HOUSE SURGERY
SY234NY,W92000004,20,10,0.809413508238192,LLANILAR HEALTH CENTRE
SA131WP,W92000004,20,102,0.508671439441857,DR YA PATEL'S PRACTICE
LL186DN,W92000004,20,36,3.2412739722568,DR GS ARORA'S PRACTICE
CF118HH,W92000004,20,156,0.498951813549767,RIVERSIDE HEALTH CENTRE
CF145BP,W92000004,20,210,0.486871598608984,THE OLD SURGERY CLINIC
SY232HL,W92000004,20,10,0.0837767189884982,MEDDYGFA'R LLAN
SA340XH,W92000004,20,8,4.94154693231764,CARMARTHENSHIRE DRS ON CALL
NP18UB,W92000004,20,208,3.35955342948357,WELLSPRING MEDICAL CENTRE
CF61JE,W92000004,20,132,0.322166737021793,VOG LHB
NP62LT,W92000004,20,87,0.943611175850484,RINGLAND MEDICAL PRACTICE
CF59AS,W92000004,20,165,0.537432541664412,MEDDYGFA LANSDOWNE SURGERY
CF53LR,W92000004,20,172,0.755721854614014,Danescourt Surgery
CF446LG,W92000004,20,130,0.236555300499115,CWMAMAN SURGERY
CF834ED,W92000004,20,255,0.50046506784502,MEDDYGFA TRIDWR
CF157RY,W92000004,20,221,0.648563576443764,THE MEDICAL CENTRE
CF915AG,W92000004,20,148,0.724223678355877,GRANGE MEDICAL PRACTICE
CH66FB,W92000004,20,54,2.99100142847931,Holywell Community Hospital
LL537LP,W92000004,20,3,3.74674473006733,MEDDYGFA RHYDBACH
LL369EA,W92000004,20,10,0.404534878401156,Tywyn Hospital
CF466EQ,W92000004,20,192,1.26503102950497,TREHARRIS PRIMARY CARE CENTRE
SA115NA,W92000004,20,82,3.32494696524674,VALE OF NEATH PRACTICE
CF482RL,W92000004,20,119,1.81945128000991,COMMUNITY CARDIOLOGY CLINIC C
NP93HD,W92000004,20,182,0.633216473142058,DR AB UHB02'S PRACTICE
NP21QW,W92000004,20,218,0.867201226331984,SUNNYBANK HEALTH CENTRE
CH72EX,W92000004,20,65,0.280780453790314,DR GR HOGGINS' PRACTICE
NPT7XQ,W92000004,20,157,0.221333979732757,RICHMOND CLINIC
SA132EL,W92000004,20,101,1.43542678999555,MOUNT SURGERY
SA57WF,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
LL120AS,W92000004,20,63,3.66702741808413,ALYN FAMILY DOCTORS
CF244LE,W92000004,20,184,0.198050671345307,CATHAYS SURGERY
CF25LQ,W92000004,20,188,0.713493986619119,ROATH HOUSE SURGERY
SA420TU,W92000004,20,8,0.160450344150933,NEWPORT SURGERY
CF14AA,W92000004,20,167,0.384647720323234,BRO TAF DEPUTY
CF31SW,W92000004,20,190,1.13472447732602,BRYNDERWEN SURGERY
NP25NQ,W92000004,20,130,0.520020129377024,Rhymney Health Centre
LL301WX,W92000004,20,29,0.299059081817091,PRIMARY CARE CENTRE
SA432LD,W92000004,20,7,1.10295429597951,ASHLEIGH SURGERY
SA42JP,W92000004,20,102,0.595705519973107,COMMUNITY RESOURCE TEAM
SA35XS,W92000004,20,91,0.361486043206459,KINGS ROAD SURGERY
NP263PB,W92000004,20,55,4.50300764138979,GRAY HILL SURGERY
LL546TL,W92000004,20,28,7.24202472565507,THE SURGERY
NP444EW,W92000004,20,167,0.295829506093424,FAIRWATER MEDICAL CENTRE
SA133BT,W92000004,20,105,0.428512740857702,THE HEALTH CENTRE
NPT6JB,W92000004,20,161,0.28364669790702,GRANGE CLINIC
LL115SU,W92000004,20,66,1.01425737225293,FORGE ROAD SURGERY
SA68PA,W92000004,20,110,0.972630107024808,BRYNHYFRYD MEDICAL CENTRE
SA335JT,W92000004,20,25,6.6789641821743,DR JM DUNDROW'S PRACTICE
CF78BA,W92000004,20,209,1.49145032329168,NEWPARK SURGERY
SA16BU,W92000004,20,96,0.174835743319376,TREATMENT CENTRE
CF157UY,W92000004,20,230,1.47867959337261,NANTGARW ROAD MEDICAL CENTRE
CF143JS,W92000004,20,185,0.298123561080784,CATHAYS SURGERY
LL186EA,W92000004,20,36,3.84905176414583,DR GS ARORA'S PRACTICE
CF64XA,W92000004,20,129,0.503857591477013,DR R LLEWELLYN'S PRACTICE
LD38WB,W92000004,20,7,1.29277037248918,TY HENRY VAUGHAN
SA155JA,W92000004,20,45,2.12780292639513,MEDDYGFA'R SARN
LL588ZF,W92000004,20,37,1.73115534540096,THE HEALTH CENTRE
SA34PW,W92000004,20,91,0.422277623312948,KINGS ROAD SURGERY
NP16BX,W92000004,20,213,0.35702670367169,WELLSPRING MEDICAL CENTRE
NP236BB,W92000004,20,117,0.450554290537694,GLYN EBWY SURGERY
CF240UD,W92000004,20,149,0.631157506294391,GRANGE MEDICAL PRACTICE
CF831TY,W92000004,20,243,0.866929493606865,NANTGARW ROAD MEDICAL CENTRE
CF26ED,W92000004,20,197,1.28959748668583,LLANEDEYRN HEALTH CENTRE
CF11LN,W92000004,20,166,0.508184410148682,CARDIFF IOIS
SA108TG,W92000004,20,95,3.00746516407103,DULAIS VALLEY PRIM CARE CENTRE
LL115EP,W92000004,20,68,1.98275046757052,DR DA SISSONS' PRACTICE
NP122HH,W92000004,20,263,1.81683420337037,AVICENNA MEDICAL CENTRE
CF417TY,W92000004,20,131,0.649094876688628,THE SURGERY
SA726SY,W92000004,20,22,0,HAVEN WAY DAY
CF52AB,W92000004,20,174,0.332811369267663,LLANDAFF SURGERY
NP23AE,W92000004,20,110,2.51202670693988,Rhymney Health Centre
SA15YW,W92000004,20,109,1.15308082750162,BONYMAEN CLINIC
LL181ZS,W92000004,20,44,0.168804106741836,KINGS HOUSE SURGERY
LL572LX,W92000004,20,31,0.542510886541379,NORTH WALES GP OOH SERVICE
NP99QW,W92000004,20,123,0.433837523857207,LOCUM E
CF375NX,W92000004,20,222,0.263774390938166,TAFF VALE PRACTICE
CF827QJ,W92000004,20,264,1.09913700169417,OAKFIELD SURGERY
LL369HN,W92000004,20,11,0.396319704575189,TYWYN HEALTH
CF834ET,W92000004,20,255,0.450911392336403,MEDDYGFA TRIDWR
CF81AP,W92000004,20,246,0.671207673457935,MARKET STREET PRACTICE
LL112DE,W92000004,20,64,0.983935539012403,SHROPDOC LTD OOH
CF470PB,W92000004,20,131,0.906688586305348,DR A RAHIM'S PRACTICE
SA18HD,W92000004,20,104,0.441397027848044,ABMU GP OOH SERVICE
CF142SH,W92000004,20,180,0.0230585218340872,CATHEDRAL VIEW MEDICAL CENTRE
CF363TF,W92000004,20,44,1.21716056741267,DR TD EALES SURGERY
NPT8HQ,W92000004,20,149,0.136328091749707,EVESWELL SURGERY
CF833SY,W92000004,20,238,0.601266123873948,COURT HOUSE MEDICAL PRACTICE
SA336SF,W92000004,20,19,8.95114877968764,DR BS VIRDI'S PRACTICE
CF470NS,W92000004,20,131,0.720195253783099,SUBSTANCE MISUSE SUPPORT
NP115GA,W92000004,20,204,0.743015311062604,LOCUM NB
SY217WY,W92000004,20,8,0.912502253566797,WELSHPOOL HEALTH CENTRE
CF37UZ,W92000004,20,184,0.915106449876637,ROATH HOUSE SURGERY
CF55AG,W92000004,20,163,0.277636564679725,ELY BRIDGE SURGERY
LL651TT,W92000004,20,8,0.161406043210399,LONGFORD HOUSE SURGERY
SY219WH,W92000004,20,4,3.47440237291626,WELSHPOOL HEALTH CENTRE
SA68AP,W92000004,20,111,0.0275758390075686,STRAWBERRY PLACE SURGERY
NP444PX,W92000004,20,169,0.176336759875783,FAIRWATER MEDICAL CENTRE
CF398ER,W92000004,20,156,0.250197367358213,DR SA BISHARA'S PRACTICE
NP21FH,W92000004,20,219,0.704064195431399,SUNNYBANK HEALTH CENTRE
LL120EH,W92000004,20,60,4.40815817266895,ALYN FAMILY DOCTORS
NP66AE,W92000004,20,22,0.745959060658095,MONMOUTH LHB
NP46YG,W92000004,20,132,0.20907579095296,TROSNANT LODGE
CF402AS,W92000004,20,139,0.496616936839063,SAINT ANDREWS SURGERY
